counts,transitions,production_L_t,cleanroom_L_t,absolute_L_t_error,production_theta,cleanroom_theta,production_beta_t,cleanroom_beta_t,production_stop,cleanroom_stop
"[[0,1,1],[0,2,0],[2,0,0]]",6,10.028814886304314,10.028814886304179,1.3500311979441904e-13,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[0,1,2],[0,0,0],[3,0,0]]",6,13.95213189835122,13.952131898351153,6.750155989720952e-14,0.6,0.6,10.358310108056566,10.358310108056566,True,True
"[[0,0,2],[1,0,0],[2,1,0]]",6,14.342002045837528,14.3420020458375,2.842170943040401e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,2],[0,1,0],[2,1,0]]",6,13.976767753447659,13.976767753447557,1.0125233984581428e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,2],[0,0,0],[3,0,1]]",6,10.731002961338842,10.731002961338849,7.105427357601002e-15,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,2],[0,0,0],[2,1,1]]",6,12.327427174972424,12.327427174972357,6.750155989720952e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,2],[1,0,0],[1,2,0]]",6,17.84796876435555,17.847968764355446,1.0302869668521453e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,1],[1,2,0],[1,1,0]]",6,8.509142528906185,8.509142528906088,9.769962616701378e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,1],[0,3,0],[1,1,0]]",6,10.053450741400752,10.053450741400582,1.7053025658242404e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,1],[0,1,1],[2,1,0]]",6,9.684506673809747,9.684506673809683,6.394884621840902e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,1],[0,1,1],[1,2,0]]",6,13.190473392327767,13.19047339232763,1.3677947663381929e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,1],[1,0,1],[1,2,0]]",6,13.555707684717639,13.555707684717573,6.572520305780927e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,1],[0,0,1],[2,1,1]]",6,9.421460456454405,9.421460456454374,3.019806626980426e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,0,1],[0,0,1],[1,2,1]]",6,12.927427174972426,12.927427174972323,1.0302869668521453e-13,0.6,0.6,10.512232190328822,10.512232190328822,True,True
"[[0,1,1],[0,1,0],[2,0,1]]",6,8.719272381419877,8.719272381419774,1.0302869668521453e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,1],[1,1,0],[1,1,1]]",6,7.722848167786294,7.722848167786231,6.306066779870889e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,1],[0,2,0],[1,1,1]]",6,8.743908236516313,8.743908236516178,1.3500311979441904e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,1,1],[0,0,0],[2,0,2]]",6,8.456226164064535,8.456226164064466,6.927791673660977e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,1],[1,0,0],[1,1,2]]",6,8.846096311550841,8.846096311550813,2.842170943040401e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,0,1],[0,1,0],[1,1,2]]",6,8.480862019160973,8.48086201916087,1.0302869668521453e-13,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,0,1],[0,0,0],[2,0,3]]",6,6.368720048956341,6.368720048956346,5.329070518200751e-15,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[0,0,1],[0,0,0],[1,1,3]]",6,8.488392406354471,8.488392406354404,6.750155989720952e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[4,0,0],[1,0,0],[0,1,0]]",6,4.953949074013395,4.953949074013369,2.5757174171303632e-14,0.6539763461984471,0.6539763615173361,10.512232190328822,10.512232190328822,False,False
"[[3,1,0],[1,0,0],[0,1,0]]",6,6.790404524045409,6.790404524045311,9.85878045867139e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[2,1,0],[2,0,0],[0,1,0]]",6,8.095436890026075,8.095436890026013,6.217248937900877e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,0],[1,1,0],[0,1,0]]",6,6.343908236516313,6.34390823651618,1.3322676295501878e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[1,0,0],[0,2,0]]",6,12.201403608544098,12.201403608543995,1.0302869668521453e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[1,2,0],[2,0,0],[0,1,0]]",6,12.176767753447658,12.176767753447523,1.3500311979441904e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[1,1,0],[2,1,0],[0,1,0]]",6,7.309142528906184,7.309142528906087,9.681144774731365e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,1,0],[1,2,0],[0,1,0]]",6,6.943908236516313,6.943908236516144,1.687538997430238e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,1,0],[1,0,1],[0,2,0]]",6,12.513721536092314,12.513721536092179,1.3500311979441904e-13,0.6,0.6,10.852030263919616,10.852030263919616,True,True
"[[1,0,1],[2,0,0],[0,2,0]]",6,13.689886044698515,13.68988604469845,6.394884621840902e-14,0.6,0.6,10.852030263919616,10.852030263919616,True,True
"[[1,0,1],[1,1,0],[0,2,0]]",6,11.938357391188752,11.938357391188617,1.3500311979441904e-13,0.6,0.6,10.852030263919616,10.852030263919616,True,True
"[[1,0,1],[1,0,0],[0,2,1]]",6,12.015109247424206,12.015109247424103,1.0302869668521453e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,2,0],[3,0,0],[0,1,0]]",6,15.051544550721967,15.05154455072187,9.769962616701378e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,2,0],[2,1,0],[0,1,0]]",6,12.776767753447658,12.776767753447487,1.7053025658242404e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,1,1],[2,0,0],[0,2,0]]",6,17.771216908120095,17.77121690811996,1.3500311979441904e-13,0.6,0.6,10.852030263919616,10.852030263919616,True,True
"[[0,1,0],[2,2,0],[0,1,0]]",6,8.432390672670731,8.4323906726706,1.3145040611561853e-13,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,1,0],[1,3,0],[0,1,0]]",6,8.590404524045407,8.590404524045205,2.0250467969162855e-13,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,1,0],[1,1,1],[0,2,0]]",6,12.590473392327766,12.590473392327596,1.7053025658242404e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,1,0],[2,0,1],[0,2,0]]",6,14.342002045837528,14.342002045837429,9.947598300641403e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,1,0],[1,0,1],[0,2,1]]",6,13.190473392327767,13.190473392327629,1.3855583347321954e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,1],[2,1,0],[0,2,0]]",6,13.766637900933965,13.766637900933869,9.592326932761353e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,1],[1,2,0],[0,2,0]]",6,13.401403608544097,13.401403608543925,1.723066134218243e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,1],[1,0,1],[0,3,0]]",6,18.9712169081201,18.97121690811996,1.3855583347321954e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,1],[2,0,0],[0,2,1]]",6,14.366637900933966,14.366637900933902,6.394884621840902e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,1],[1,1,0],[0,2,1]]",6,12.615109247424206,12.615109247424067,1.3855583347321954e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,1],[1,0,0],[0,2,2]]",6,13.738357391188753,13.738357391188652,1.0125233984581428e-13,0.6,0.6,10.512232190328822,10.512232190328822,True,True
"[[3,0,0],[1,1,0],[0,1,0]]",6,4.17211987797917,4.172119877979108,6.128431095930864e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,0],[1,2,0],[0,1,0]]",6,4.248871734214623,4.248871734214525,9.769962616701378e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,0,0],[1,3,0],[0,1,0]]",6,4.5090736606238275,4.509073660623695,1.3233858453531866e-13,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,0,0],[1,4,0],[0,1,0]]",6,4.856402121408121,4.856402121407955,1.6608936448392342e-13,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[0,0,0],[0,5,0],[0,1,0]]",6,6.993179946709191,6.99317994670895,2.4069635173873394e-13,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[0,0,0],[0,3,1],[1,1,0]]",6,4.898143444407499,4.898143444407366,1.3322676295501878e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,0],[0,3,1],[0,2,0]]",6,9.79040452404541,9.790404524045204,2.0605739337042905e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[1,0,0],[0,2,1],[1,1,0]]",6,4.637941517998294,4.637941517998196,9.769962616701378e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,0],[1,2,1],[0,2,0]]",6,8.24609631155084,8.246096311550708,1.3145040611561853e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,0],[0,2,1],[1,1,1]]",6,3.9283990131138555,3.928399013113757,9.85878045867139e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[0,0,0],[0,2,1],[0,2,1]]",6,8.820660092751766,8.820660092751593,1.723066134218243e-13,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[2,0,0],[0,1,1],[1,1,0]]",6,4.5611896617628425,4.561189661762779,6.306066779870889e-14,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[1,0,0],[1,1,1],[0,2,0]]",6,8.509142528906184,8.509142528906088,9.592326932761353e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,0],[0,1,2],[1,2,0]]",6,9.7612585300452,9.761258530045101,9.947598300641403e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[0,0,0],[0,1,2],[0,3,0]]",6,15.17676775344766,15.176767753447486,1.7408297026122455e-13,0.6,0.6,10.358310108056566,10.358310108056566,True,True
"[[1,0,0],[0,1,1],[1,1,1]]",6,3.8516471568784034,3.85164715687834,6.350475700855895e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,0],[1,1,1],[0,2,1]]",6,7.799600024021746,7.799600024021647,9.947598300641403e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[0,0,0],[0,1,1],[1,1,2]]",6,4.18860093952306,4.188600939522996,6.394884621840902e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,0],[0,1,1],[0,2,2]]",6,9.080862019160971,9.080862019160834,1.3677947663381929e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[3,0,0],[0,0,1],[1,1,0]]",6,5.347484022882733,5.347484022882705,2.7533531010703882e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,0],[1,0,1],[0,2,0]]",6,9.818685033790622,9.81868503379056,6.217248937900877e-14,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[1,0,0],[0,0,2],[1,2,0]]",6,11.070801034929637,11.070801034929573,6.394884621840902e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,0,0],[1,0,2],[0,3,0]]",6,15.542002045837531,15.54200204583743,1.0125233984581428e-13,0.6,0.6,10.358310108056566,10.358310108056566,True,True
"[[0,0,0],[0,0,2],[1,2,1]]",6,10.021460456454406,10.021460456454339,6.750155989720952e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,0],[0,0,2],[0,3,1]]",6,15.436969679856865,15.436969679856727,1.3855583347321954e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[2,0,0],[0,0,1],[1,1,1]]",6,4.637941517998295,4.637941517998265,2.930988785010413e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,0,0],[1,0,1],[0,2,1]]",6,9.109142528906183,9.10914252890612,6.394884621840902e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,0,0],[0,0,1],[1,1,2]]",6,4.9748953006429515,4.974895300642922,2.930988785010413e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,0,0],[1,0,1],[0,2,2]]",6,9.446096311550843,9.446096311550777,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,0],[0,0,1],[1,1,3]]",6,5.5824256878364515,5.58242568783642,3.197442310920451e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[0,0,0],[0,0,1],[0,2,3]]",6,10.474686767474362,10.474686767474259,1.0302869668521453e-13,0.6,0.6,10.00960333376701,10.00960333376701,True,True
"[[4,0,0],[0,0,0],[1,0,1]]",6,0.3009188670712797,0.30091886707128696,7.271960811294775e-15,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[3,1,0],[0,0,0],[1,0,1]]",6,2.1329091520176293,2.132909152017563,6.616929226765933e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[2,1,0],[1,0,0],[1,0,1]]",6,3.4379415179982935,3.437941517998267,2.6645352591003757e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,0],[0,1,0],[1,0,1]]",6,3.072707225608424,3.0727072256083234,1.0036416142611415e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,2,0],[1,0,0],[1,0,1]]",6,7.519272381419876,7.519272381419776,1.0036416142611415e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,1,0],[1,1,0],[1,0,1]]",6,3.1748953006429517,3.1748953006428886,6.306066779870889e-14,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[1,1,0],[0,2,0],[1,0,1]]",6,4.195955369372971,4.195955369372836,1.3500311979441904e-13,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[0,2,0],[2,0,0],[1,0,1]]",6,10.394049178694186,10.394049178694122,6.394884621840902e-14,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[0,2,0],[1,1,0],[1,0,1]]",6,8.642520525184423,8.642520525184288,1.3500311979441904e-13,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[0,1,0],[1,2,0],[1,0,1]]",6,4.637941517998294,4.637941517998195,9.85878045867139e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,1,0],[0,3,0],[1,0,1]]",6,6.182249730492861,6.182249730492691,1.7053025658242404e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[3,0,0],[1,0,0],[0,1,1]]",6,4.77211987797917,4.772119877979143,2.7533531010703882e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,0],[1,0,0],[0,1,1]]",6,6.943908236516313,6.943908236516214,9.85878045867139e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,1,0],[2,0,0],[0,1,1]]",6,8.432390672670731,8.43239067267067,6.217248937900877e-14,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[1,1,0],[1,1,0],[0,1,1]]",6,6.68086201916097,6.680862019160836,1.341149413747189e-13,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[0,2,0],[2,0,0],[0,1,1]]",6,13.900015897212205,13.90001589721207,1.3500311979441904e-13,0.6,0.6,10.852030263919616,10.852030263919616,True,True
"[[0,1,0],[2,1,0],[0,1,1]]",6,8.509142528906185,8.509142528906086,9.947598300641403e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,1,0],[1,2,0],[0,1,1]]",6,8.143908236516314,8.143908236516143,1.7053025658242404e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,0],[1,1,0],[0,1,1]]",6,3.9858255168592795,3.985825516859217,6.261657858885883e-14,0.6,0.6,10.852030263919616,10.852030263919616,False,False
"[[1,0,0],[1,2,0],[0,1,1]]",6,4.062577373094731,4.0625773730946335,9.769962616701378e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,0],[1,3,0],[0,1,1]]",6,4.322779299503936,4.322779299503804,1.3233858453531866e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,0],[0,4,0],[0,1,1]]",6,6.2068855855892995,6.206885585589093,2.0605739337042905e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[3,0,0],[0,0,0],[1,0,2]]",6,0.9776707233067312,0.977670723306738,6.772360450213455e-15,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[2,1,0],[0,0,0],[1,0,2]]",6,3.149459081843875,3.1494590818438093,6.572520305780927e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[1,1,0],[1,0,0],[1,0,2]]",6,4.637941517998294,4.637941517998265,2.842170943040401e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,1,0],[0,1,0],[1,0,2]]",6,4.272707225608423,4.272707225608322,1.0125233984581428e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,2,0],[1,0,0],[1,0,2]]",6,10.105566742539766,10.105566742539665,1.0125233984581428e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,1,0],[1,1,0],[1,0,2]]",6,5.237941517998294,5.237941517998229,6.483702463810914e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,1,0],[0,2,0],[1,0,2]]",6,6.2590015867283135,6.259001586728177,1.3677947663381929e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,0],[1,0,0],[0,1,2]]",6,5.448871734214622,5.448871734214594,2.842170943040401e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,1,0],[1,0,0],[0,1,2]]",6,8.143908236516314,8.143908236516213,1.0125233984581428e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,1,0],[2,0,0],[0,1,2]]",6,10.495436890026076,10.495436890026012,6.394884621840902e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,1,0],[1,1,0],[0,1,2]]",6,8.743908236516313,8.743908236516177,1.3677947663381929e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,0,0],[1,1,0],[0,1,2]]",6,4.662577373094732,4.662577373094668,6.394884621840902e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[0,0,0],[1,2,0],[0,1,2]]",6,4.739329229330184,4.739329229330084,9.947598300641403e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[0,0,0],[0,3,0],[0,1,2]]",6,6.283637441824752,6.28363744182458,1.7141843500212417e-13,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[2,0,0],[0,0,0],[1,0,3]]",6,1.837872649715937,1.8378726497159428,5.773159728050814e-15,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[1,1,0],[0,0,0],[1,0,3]]",6,4.532909152017628,4.532909152017561,6.661338147750939e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,0],[1,0,0],[1,0,3]]",6,6.88443780552739,6.8844378055273605,2.930988785010413e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,1,0],[0,1,0],[1,0,3]]",6,6.51920351313752,6.519203513137417,1.0302869668521453e-13,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[1,0,0],[1,0,0],[0,1,3]]",6,6.309073660623828,6.309073660623798,3.019806626980426e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,1,0],[1,0,0],[0,1,3]]",6,10.390404524045408,10.390404524045307,1.0125233984581428e-13,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[0,0,0],[1,1,0],[0,1,3]]",6,5.522779299503935,5.522779299503872,6.306066779870889e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,0],[0,2,0],[0,1,3]]",6,6.543839368233956,6.543839368233819,1.376676550535194e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[1,0,0],[0,0,0],[1,0,4]]",6,2.785201110500231,2.785201110500236,4.884981308350689e-15,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[0,1,0],[0,0,0],[1,0,4]]",6,6.866531973921814,6.866531973921745,6.838973831690964e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[0,0,0],[1,0,0],[0,1,4]]",6,7.256402121408121,7.256402121408092,2.930988785010413e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[0,0,0],[0,1,0],[0,1,4]]",6,6.891167829018252,6.891167829018149,1.0302869668521453e-13,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[0,0,0],[0,0,0],[1,0,5]]",6,3.7838459749933424,3.783845974993347,4.440892098500626e-15,0.6,0.6,9.465735902799727,9.465735902799727,False,False
"[[0,0,0],[0,0,0],[0,1,5]]",6,7.2898126935113625,7.289812693511294,6.838973831690964e-14,0.6,0.6,9.465735902799727,9.465735902799727,False,False
"[[0,0,0],[0,0,0],[0,0,6]]",6,7.3301534779563156,7.330153477956319,3.552713678800501e-15,0.6,0.6,9.465735902799727,9.465735902799727,False,False
"[[6,0,0],[0,0,0],[1,0,0]]",7,0.21159433492257443,0.2115943349225774,2.9698465908722937e-15,1.0,1.0,10.276666119016054,10.276666119016054,False,False
"[[5,1,0],[0,0,0],[1,0,0]]",7,1.8868690847409777,1.8868690847409146,6.306066779870889e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[4,1,0],[1,0,0],[1,0,0]]",7,3.0458517572663375,3.0458517572663117,2.5757174171303632e-14,0.6698194226456897,0.6698194153717666,10.82053354998334,10.82053354998334,False,False
"[[4,1,0],[0,1,0],[1,0,0]]",7,2.688224220247866,2.688224220247768,9.814371537686384e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[4,0,1],[0,0,0],[2,0,0]]",7,3.6534585126377364,3.653458512637746,9.769962616701378e-15,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[4,0,1],[0,0,0],[1,1,0]]",7,5.773130870035867,5.7731308700358035,6.306066779870889e-14,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[3,2,0],[1,0,0],[1,0,0]]",7,6.271743158703975,6.271743158703879,9.592326932761353e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[3,1,0],[1,1,0],[1,0,0]]",7,2.5198356907335517,2.5198356907334913,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[3,1,0],[0,2,0],[1,0,0]]",7,3.540895759463572,3.5408957594634383,1.3367085216486885e-13,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[3,1,0],[0,0,1],[2,0,0]]",7,5.0814941967570055,5.081494196756978,2.7533531010703882e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[3,1,0],[0,0,1],[1,1,0]]",7,7.201166554155134,7.201166554155035,9.85878045867139e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[3,1,1],[0,0,0],[2,0,0]]",7,5.485448797584086,5.485448797584023,6.306066779870889e-14,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[3,0,1],[1,0,0],[1,1,0]]",7,6.991036701641442,6.991036701641416,2.5757174171303632e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[3,0,1],[0,1,0],[1,1,0]]",7,6.625802409251572,6.625802409251473,9.947598300641403e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[3,0,1],[0,0,0],[2,0,1]]",7,3.1965875469690035,3.1965875469690115,7.993605777301127e-15,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[3,0,1],[0,0,0],[1,1,1]]",7,5.3162599043671355,5.316259904367069,6.661338147750939e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,2,0],[2,0,0],[1,0,0]]",7,7.829447063900346,7.829447063900287,5.950795411990839e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[2,2,0],[1,1,0],[1,0,0]]",7,6.077918410390585,6.077918410390453,1.3233858453531866e-13,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[2,1,1],[1,0,0],[2,0,0]]",7,7.043152702780458,7.04315270278043,2.7533531010703882e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[2,1,1],[1,0,0],[1,1,0]]",7,9.162825060178587,9.162825060178488,9.947598300641403e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[2,1,0],[1,2,0],[1,0,0]]",7,2.936385620559798,2.936385620559703,9.459100169806334e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[2,1,0],[0,3,0],[1,0,0]]",7,4.480693833054367,4.4806938330541985,1.687538997430238e-13,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[2,1,0],[0,1,1],[2,0,0]]",7,4.634997909227909,4.634997909227848,6.128431095930864e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[2,1,0],[0,1,1],[1,1,0]]",7,6.754670266626039,6.754670266625904,1.3500311979441904e-13,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[2,2,0],[0,0,1],[2,0,0]]",7,8.63957691641404,8.63957691641394,9.947598300641403e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[2,1,0],[1,0,1],[1,1,0]]",7,7.119904559015909,7.119904559015848,6.128431095930864e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[2,1,0],[0,0,1],[2,0,1]]",7,4.71174976546336,4.711749765463334,2.6645352591003757e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[2,1,0],[0,0,1],[1,1,1]]",7,6.8314221228614915,6.831422122861391,1.0036416142611415e-13,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[2,1,1],[0,1,0],[2,0,0]]",7,6.677918410390586,6.677918410390488,9.85878045867139e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[2,0,2],[0,0,0],[3,0,0]]",7,9.029447063900347,9.029447063900356,8.881784197001252e-15,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,2],[0,0,0],[2,1,0]]",7,10.62587127753393,10.625871277533864,6.572520305780927e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[1,1,0],[1,1,0]]",7,6.5445404141123475,6.544540414112285,6.217248937900877e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[2,0,1],[0,2,0],[1,1,0]]",7,7.565600482842367,7.565600482842233,1.341149413747189e-13,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[2,0,1],[0,0,1],[2,1,0]]",7,8.582950776371252,8.582950776371224,2.842170943040401e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[2,0,1],[0,0,1],[1,2,0]]",7,12.088917494889273,12.088917494889172,1.0125233984581428e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[2,1,1],[0,0,0],[2,0,1]]",7,5.368375905506149,5.368375905506083,6.572520305780927e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[1,0,0],[1,1,1]]",7,6.6212922703478,6.621292270347772,2.7533531010703882e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[2,0,1],[0,1,0],[1,1,1]]",7,6.25605797795793,6.256057977957829,1.0125233984581428e-13,0.6,0.6,11.169240324272893,11.169240324272893,False,False
