states,total,counts,log_mixture,empirical_kl,row_penalty,conditional_expectation,dominance_slack
5,10,2|0|1|0|7,1.92096552454991,6.697638809881916,9.011051873981472,1.0,4.2343785886494665
5,10,2|0|1|1|6,0.19819892680880713,4.049968133177263,9.011051873981472,1.0,5.159282667613017
5,10,2|0|1|2|5,-0.6772698105450932,2.9560387924135347,9.011051873981472,1.0,5.377743271022844
5,10,2|0|1|3|4,-0.9649518829968766,2.586712730921244,9.011051873981472,1.0,5.459387260063352
5,10,2|0|1|4|3,-0.7418083316826678,2.809856282235453,9.011051873981472,1.0,5.459387260063352
5,10,2|0|1|5|2,-0.007839156602464925,3.625469446356164,9.011051873981472,1.0,5.377743271022844
5,10,2|0|1|6|1,1.3139166833798548,5.165685889748311,9.011051873981472,1.0,5.159282667613016
5,10,2|0|1|7|0,3.482970383749377,8.259643669081383,9.011051873981472,1.0,4.2343785886494665
5,10,2|0|2|0|6,1.1790281798205324,5.7239445667489335,9.011051873981472,1.0,4.466135487053071
5,10,2|0|2|1|5,-0.38958773809331326,3.2437208648653155,9.011051873981472,1.0,5.377743271022844
5,10,2|0|2|2|4,-1.0827349186532587,2.351146659608477,9.011051873981472,1.0,5.577170295719736
5,10,2|0|2|3|3,-1.1472734397908297,2.234492137331891,9.011051873981472,1.0,5.629286296858751
5,10,2|0|2|4|2,-0.636447816024841,2.797433762236896,9.011051873981472,1.0,5.5771702957197355
5,10,2|0|2|5|1,0.5029864671635274,4.136295070122154,9.011051873981472,1.0,5.377743271022846
5,10,2|0|2|6|0,2.5178894877057925,7.062805874634192,9.011051873981472,1.0,4.466135487053073
5,10,2|0|3|0|5,0.9967066230265793,5.440945442201534,9.011051873981472,1.0,4.566813054806517
5,10,2|0|3|1|4,-0.38958773809331504,3.1620768758248055,9.011051873981472,1.0,5.459387260063352
5,10,2|0|3|2|3,-0.8595913673390498,2.5221742097836715,9.011051873981472,1.0,5.629286296858751
5,10,2|0|3|3|2,-0.636447816024841,2.7453177610978816,9.011051873981472,1.0,5.62928629685875
5,10,2|0|3|4|1,0.279842915849315,3.8315075297674337,9.011051873981472,1.0,5.4593872600633535
5,10,2|0|3|5|0,2.112424379597627,6.556663198772583,9.011051873981472,1.0,4.5668130548065164
5,10,2|0|4|0|4,1.2843886954783557,5.699099526751819,9.011051873981472,1.0,4.5963410427080085
5,10,2|0|4|1|3,0.12123788567267368,3.6729024995907955,9.011051873981472,1.0,5.45938726006335
5,10,2|0|4|2|2,-0.06108367112127766,3.372797907140458,9.011051873981472,1.0,5.577170295719736
5,10,2|0|4|3|1,0.5675249883010949,4.119189602219215,9.011051873981472,1.0,5.459387260063352
5,10,2|0|4|4|0,2.1769629007351945,6.591673732008658,9.011051873981472,1.0,4.5963410427080085
5,10,2|0|5|0|3,2.0183578705585603,6.462596689733516,9.011051873981472,1.0,4.5668130548065164
5,10,2|0|5|1|2,1.1428891332046582,4.776197736163288,9.011051873981472,1.0,5.377743271022842
5,10,2|0|5|2|1,1.366032684518867,4.999341287477497,9.011051873981472,1.0,5.377743271022842
5,10,2|0|5|3|0,2.6877885245011868,7.132027343676145,9.011051873981472,1.0,4.566813054806514
5,10,2|0|6|0|2,3.2223306748844944,7.7672470618128955,9.011051873981472,1.0,4.466135487053071
5,10,2|0|6|1|1,2.752327045638758,6.604096252007215,9.011051873981472,1.0,5.159282667613015
5,10,2|0|6|2|0,3.6686177775129156,8.213534164441315,9.011051873981472,1.0,4.466135487053073
5,10,2|0|7|0|1,4.985919267145855,9.762592552477859,9.011051873981472,1.0,4.234378588649468
5,10,2|0|7|1|0,5.209062818460064,9.985736103792068,9.011051873981472,1.0,4.234378588649468
5,10,2|0|8|0|0,7.576186432591678,13.287579466295345,9.011051873981472,1.0,3.2996588402778055
5,10,2|1|0|0|7,2.3264306326580755,7.1031039179900795,9.011051873981472,1.0,4.234378588649468
5,10,2|1|0|1|6,0.6036640349169708,4.4554332412854265,9.011051873981472,1.0,5.159282667613017
5,10,2|1|0|2|5,-0.27180470243692945,3.361503900521699,9.011051873981472,1.0,5.377743271022844
5,10,2|1|0|3|4,-0.5594867748887129,2.992177839029408,9.011051873981472,1.0,5.459387260063352
5,10,2|1|0|4|3,-0.3363432235745023,3.2153213903436173,9.011051873981472,1.0,5.459387260063353
5,10,2|1|0|5|2,0.3976259515056988,4.030934554464328,9.011051873981472,1.0,5.377743271022843
5,10,2|1|0|6|1,1.7193817914880185,5.571150997856475,9.011051873981472,1.0,5.159282667613016
5,10,2|1|0|7|0,3.8884354918575443,8.665108777189548,9.011051873981472,1.0,4.234378588649468
5,10,2|1|1|0|6,0.8913461073687525,4.743115313737208,9.011051873981472,1.0,5.159282667613017
5,10,2|1|1|1|5,-0.6772698105450914,2.2628916118535893,9.011051873981472,1.0,6.070890451582791
5,10,2|1|1|2|4,-1.3704169911050386,1.3703174065967507,9.011051873981472,1.0,6.270317476279683
5,10,2|1|1|3|3,-1.4349555122426096,1.253662884320165,9.011051873981472,1.0,6.322433477418698
5,10,2|1|1|4|2,-0.9241298884766209,1.81660450922517,9.011051873981472,1.0,6.270317476279681
5,10,2|1|1|5|1,0.21530439471174745,3.155465817110428,9.011051873981472,1.0,6.070890451582791
5,10,2|1|1|6|0,2.230207415254011,6.081976621622466,9.011051873981472,1.0,5.159282667613017
5,10,2|1|2|0|5,0.30355944246663213,3.936868045425261,9.011051873981472,1.0,5.377743271022844
5,10,2|1|2|1|4,-1.0827349186532587,1.6579994790485317,9.011051873981472,1.0,6.270317476279682
5,10,2|1|2|2|3,-1.552738547898997,1.018096813007398,9.011051873981472,1.0,6.440216513075077
5,10,2|1|2|3|2,-1.3295949965847846,1.241240364321608,9.011051873981472,1.0,6.44021651307508
5,10,2|1|2|4|1,-0.41330426471062864,2.3274301329911604,9.011051873981472,1.0,6.270317476279683
5,10,2|1|2|5|0,1.4192771990376798,5.052585801996309,9.011051873981472,1.0,5.377743271022843
5,10,2|1|3|0|4,0.3035594424666286,3.8552240563847504,9.011051873981472,1.0,5.45938726006335
5,10,2|1|3|1|3,-0.8595913673390463,1.8290270292237263,9.011051873981472,1.0,6.322433477418699
5,10,2|1|3|2|2,-1.0419129241330047,1.5289224367733887,9.011051873981472,1.0,6.440216513075079
5,10,2|1|3|3|1,-0.41330426471062864,2.275314131852146,9.011051873981472,1.0,6.322433477418698
5,10,2|1|3|4|0,1.1961336477234674,4.747798261641589,9.011051873981472,1.0,5.459387260063351
5,10,2|1|4|0|3,0.8143850662326209,4.366049680150741,9.011051873981472,1.0,5.459387260063352
5,10,2|1|4|1|2,-0.06108367112127766,2.6796507265805127,9.011051873981472,1.0,6.270317476279682
5,10,2|1|4|2|1,0.16205988019293116,2.902794277894722,9.011051873981472,1.0,6.270317476279681
5,10,2|1|4|3|0,1.4838157201752509,5.0354803340933705,9.011051873981472,1.0,5.459387260063353
5,10,2|1|5|0|2,1.8360363137646054,5.469344916723233,9.011051873981472,1.0,5.377743271022845
5,10,2|1|5|1|1,1.3660326845188706,4.306194106917552,9.011051873981472,1.0,6.070890451582791
5,10,2|1|5|2|0,2.282323416393023,5.915632019351652,9.011051873981472,1.0,5.377743271022843
5,10,2|1|6|0|1,3.445474226198705,7.29724343256716,9.011051873981472,1.0,5.1592826676130175
5,10,2|1|6|1|0,3.668617777512914,7.5203869838813695,9.011051873981472,1.0,5.159282667613017
5,10,2|1|7|0|0,5.902209999020011,10.678883284352013,9.011051873981472,1.0,4.23437858864947
5,10,2|2|0|0|6,1.9899583960368599,6.534874782965263,9.011051873981472,1.0,4.466135487053069
5,10,2|2|0|1|5,0.42134247812301595,4.054651081081644,9.011051873981472,1.0,5.377743271022844
5,10,2|2|0|2|4,-0.2718047024369312,3.1620768758248055,9.011051873981472,1.0,5.5771702957197355
5,10,2|2|0|3|3,-0.3363432235745023,3.04542235354822,9.011051873981472,1.0,5.62928629685875
5,10,2|2|0|4|2,0.17448240019148997,3.608363978453225,9.011051873981472,1.0,5.577170295719737
5,10,2|2|0|5|1,1.3139166833798548,4.947225286338483,9.011051873981472,1.0,5.377743271022844
5,10,2|2|0|6|0,3.32881970392212,7.873736090850521,9.011051873981472,1.0,4.466135487053071
5,10,2|2|1|0|5,0.7090245505747959,4.342333153533425,9.011051873981472,1.0,5.377743271022843
5,10,2|2|1|1|4,-0.6772698105450949,2.063464587156696,9.011051873981472,1.0,6.270317476279681
5,10,2|2|1|2|3,-1.1472734397908297,1.4235619211155623,9.011051873981472,1.0,6.440216513075081
5,10,2|2|1|3|2,-0.9241298884766209,1.6467054724297725,9.011051873981472,1.0,6.440216513075079
5,10,2|2|1|4|1,-0.007839156602464925,2.7328952410993246,9.011051873981472,1.0,6.270317476279683
5,10,2|2|1|5|0,1.8247423071458435,5.458050910104474,9.011051873981472,1.0,5.377743271022842
5,10,2|2|2|0|4,0.30355944246663213,3.7374410207283675,9.011051873981472,1.0,5.577170295719737
5,10,2|2|2|1|3,-0.8595913673390498,1.7112439935673434,9.011051873981472,1.0,6.440216513075079
5,10,2|2|2|2|2,-1.0419129241330047,1.4111394011170055,9.011051873981472,1.0,6.557999548731462
5,10,2|2|2|3|1,-0.4133042647106322,2.157531096195763,9.011051873981472,1.0,6.440216513075077
5,10,2|2|2|4|0,1.196133647723471,4.630015225985206,9.011051873981472,1.0,5.577170295719737
5,10,2|2|3|0|3,0.526702993780841,3.9084685709035623,9.011051873981472,1.0,5.629286296858751
5,10,2|2|3|1|2,-0.3487657435730611,2.222069617333334,9.011051873981472,1.0,6.440216513075077
5,10,2|2|3|2|1,-0.12562219225884874,2.4452131686475433,9.011051873981472,1.0,6.440216513075081
5,10,2|2|3|3|0,1.196133647723471,4.577899224846192,9.011051873981472,1.0,5.629286296858751
5,10,2|2|4|0|2,1.3252106899986131,4.759092268260348,9.011051873981472,1.0,5.577170295719737
5,10,2|2|4|1|1,0.8552070607528783,3.5959414584546674,9.011051873981472,1.0,6.270317476279683
5,10,2|2|4|2|0,1.7714977926270308,5.2053793708887675,9.011051873981472,1.0,5.5771702957197355
5,10,2|2|5|0|1,2.752327045638758,6.385635648597388,9.011051873981472,1.0,5.377743271022842
5,10,2|2|5|1|0,2.9754705969529667,6.608779199911598,9.011051873981472,1.0,5.377743271022841
5,10,2|2|6|0|0,5.054912138632806,9.599828525561206,9.011051873981472,1.0,4.466135487053073
5,10,2|3|0|0|5,2.2131019473510705,6.657340766526028,9.011051873981472,1.0,4.566813054806515
5,10,2|3|0|1|4,0.8268075862311761,4.378472200149298,9.011051873981472,1.0,5.45938726006335
5,10,2|3|0|2|3,0.35680395698544487,3.7385695341081653,9.011051873981472,1.0,5.629286296858751
5,10,2|3|0|3|2,0.5799475082996537,3.9617130854223754,9.011051873981472,1.0,5.6292862968587505
5,10,2|3|0|4|1,1.4962382401738061,5.0479028540919275,9.011051873981472,1.0,5.459387260063351
5,10,2|3|0|5|0,3.3288197039221217,7.773058523097077,9.011051873981472,1.0,4.566813054806517
5,10,2|3|1|0|4,1.1144896586829596,4.66615427260108,9.011051873981472,1.0,5.459387260063352
5,10,2|3|1|1|3,-0.04866115112271885,2.6399572454400557,9.011051873981472,1.0,6.322433477418698
5,10,2|3|1|2|2,-0.2309827079166773,2.339852652989718,9.011051873981472,1.0,6.440216513075077
5,10,2|3|1|3|1,0.3976259515056988,3.086244348068475,9.011051873981472,1.0,6.322433477418696
5,10,2|3|1|4|0,2.0070638639397984,5.558728477857918,9.011051873981472,1.0,5.459387260063353
5,10,2|3|2|0|3,0.9321681018890047,4.313933679011727,9.011051873981472,1.0,5.62928629685875
5,10,2|3|2|1|2,0.0566993645351026,2.6275347254414987,9.011051873981472,1.0,6.440216513075076
5,10,2|3|2|2|1,0.279842915849315,2.8506782767557084,9.011051873981472,1.0,6.440216513075079
5,10,2|3|2|3|0,1.6015987558316347,4.983364332954356,9.011051873981472,1.0,5.6292862968587505
5,10,2|3|3|0|2,1.442993725654997,4.824759302777718,9.011051873981472,1.0,5.629286296858751
5,10,2|3|3|1|1,0.9729900964092622,3.6616084929720367,9.011051873981472,1.0,6.322433477418698
5,10,2|3|3|2|0,1.8892808282834146,5.271046405406137,9.011051873981472,1.0,5.62928629685875
5,10,2|3|4|0|1,2.6469665299809293,6.198631143899052,9.011051873981472,1.0,5.45938726006335
5,10,2|3|4|1|0,2.870110081295138,6.42177469521326,9.011051873981472,1.0,5.45938726006335
5,10,2|3|5|0|0,4.767230066181025,9.21146888535598,9.011051873981472,1.0,4.5668130548065164
5,10,2|4|0|0|4,2.906249127911014,7.320959959184478,9.011051873981472,1.0,4.5963410427080085
5,10,2|4|0|1|3,1.7430983181053321,5.2947629320234535,9.011051873981472,1.0,5.459387260063351
5,10,2|4|0|2|2,1.5607767613113772,4.994658339573116,9.011051873981472,1.0,5.577170295719734
5,10,2|4|0|3|1,2.1893854207337533,5.741050034651873,9.011051873981472,1.0,5.459387260063353
5,10,2|4|0|4|0,3.798823333167853,8.213534164441317,9.011051873981472,1.0,4.5963410427080085
5,10,2|4|1|0|3,2.030780390557112,5.582445004475234,9.011051873981472,1.0,5.45938726006335
5,10,2|4|1|1|2,1.155311653203217,3.896046050905006,9.011051873981472,1.0,6.270317476279683
5,10,2|4|1|2|1,1.3784552045174259,4.119189602219215,9.011051873981472,1.0,6.270317476279683
5,10,2|4|1|3|0,2.700211044499742,6.251875658417863,9.011051873981472,1.0,5.459387260063351
5,10,2|4|2|0|2,2.1361409062149406,5.570022484476677,9.011051873981472,1.0,5.5771702957197355
5,10,2|4|2|1|1,1.6661372769692058,4.406871674670997,9.011051873981472,1.0,6.270317476279681
5,10,2|4|2|2|0,2.5824280088433618,6.016309587105097,9.011051873981472,1.0,5.577170295719737
5,10,2|4|3|0|1,3.052431638089093,6.604096252007215,9.011051873981472,1.0,5.45938726006335
5,10,2|4|3|1|0,3.2755751894033054,6.827239803321425,9.011051873981472,1.0,5.459387260063353
5,10,2|4|4|0|0,4.949551622974976,9.36426245424844,9.011051873981472,1.0,4.5963410427080085
5,10,2|5|0|0|3,4.0456834110993825,8.489922230274338,9.011051873981472,1.0,4.5668130548065164
5,10,2|5|0|1|2,3.1702146737454804,6.8035232767041105,9.011051873981472,1.0,5.377743271022842
5,10,2|5|0|2|1,3.393358225059689,7.026666828018319,9.011051873981472,1.0,5.377743271022842
5,10,2|5|0|3|0,4.715114065042009,9.159352884216968,9.011051873981472,1.0,4.566813054806513
5,10,2|5|1|0|2,3.4578967461972603,7.091205349155891,9.011051873981472,1.0,5.377743271022841
5,10,2|5|1|1|1,2.987893116951529,5.92805453935021,9.011051873981472,1.0,6.070890451582791
5,10,2|5|1|2|0,3.9041838488256815,7.53749245178431,9.011051873981472,1.0,5.377743271022844
5,10,2|5|2|0|1,3.9687223699632526,7.602030972921881,9.011051873981472,1.0,5.377743271022844
5,10,2|5|2|1|0,4.191865921277461,7.8251745242360915,9.011051873981472,1.0,5.377743271022842
5,10,2|5|3|0|0,5.578160282397352,10.02239910157231,9.011051873981472,1.0,4.566813054806515
5,10,2|6|0|0|2,5.65512132353348,10.200037710461883,9.011051873981472,1.0,4.466135487053069
5,10,2|6|0|1|1,5.185117694287744,9.036886900656201,9.011051873981472,1.0,5.159282667613015
5,10,2|6|0|2|0,6.1014084261619015,10.646324813090303,9.011051873981472,1.0,4.466135487053071
5,10,2|6|1|0|1,5.472799766739527,9.324568973107983,9.011051873981472,1.0,5.159282667613017
5,10,2|6|1|1|0,5.695943318053736,9.547712524422192,9.011051873981472,1.0,5.159282667613017
5,10,2|6|2|0|0,6.676772571065461,11.221688957993864,9.011051873981472,1.0,4.466135487053069
5,10,2|7|0|0|1,7.824175023903004,12.600848309235012,9.011051873981472,1.0,4.234378588649465
5,10,2|7|0|1|0,8.047318575217213,12.82399186054922,9.011051873981472,1.0,4.234378588649465
5,10,2|7|1|0|0,8.335000647668993,13.111673933001002,9.011051873981472,1.0,4.234378588649463
5,10,2|8|0|0|0,10.819907297456995,16.531300331160658,9.011051873981472,1.0,3.299658840277809
5,10,3|0|0|0|7,4.118190101886128,9.705793603434463,9.011051873981472,1.0,3.4234483724331373
5,10,3|0|0|1|6,2.3954235041450254,7.05812292672981,9.011051873981472,1.0,4.348352451396687
5,10,3|0|0|2|5,1.5199547667911268,5.964193585966083,9.011051873981472,1.0,4.5668130548065164
5,10,3|0|0|3|4,1.2322726943393452,5.594867524473791,9.011051873981472,1.0,4.648457043847026
5,10,3|0|0|4|3,1.455416245653554,5.818011075788001,9.011051873981472,1.0,4.648457043847025
5,10,3|0|0|5|2,2.189385420733757,6.633624239908712,9.011051873981472,1.0,4.566813054806517
5,10,3|0|0|6|1,3.5111412607160766,8.17384068330086,9.011051873981472,1.0,4.348352451396689
5,10,3|0|0|7|0,5.680194961085597,11.26779846263393,9.011051873981472,1.0,3.423448372433139
5,10,3|0|1|0|6,2.683105576596809,7.345804999181591,9.011051873981472,1.0,4.34835245139669
5,10,3|0|1|1|5,1.1144896586829613,4.865581297297973,9.011051873981472,1.0,5.259960235366461
5,10,3|0|1|2|4,0.4213424781230124,3.9730070920411342,9.011051873981472,1.0,5.45938726006335
5,10,3|0|1|3|3,0.3568039569854413,3.856352569764548,9.011051873981472,1.0,5.511503261202366
5,10,3|0|1|4|2,0.8676295807514336,4.419294194669553,9.011051873981472,1.0,5.459387260063353
5,10,3|0|1|5|1,2.0070638639398,5.7581555025548115,9.011051873981472,1.0,5.259960235366461
5,10,3|0|1|6|0,4.021966884482065,8.68466630706685,9.011051873981472,1.0,4.348352451396687
5,10,3|0|2|0|5,2.0953189116946866,6.539557730869644,9.011051873981472,1.0,4.566813054806515
5,10,3|0|2|1|4,0.7090245505747959,4.260689164492915,9.011051873981472,1.0,5.4593872600633535
5,10,3|0|2|2|3,0.23902092132906105,3.6207864984517815,9.011051873981472,1.0,5.629286296858751
5,10,3|0|2|3|2,0.4621644726432699,3.8439300497659916,9.011051873981472,1.0,5.6292862968587505
5,10,3|0|2|4|1,1.3784552045174223,4.930119818435544,9.011051873981472,1.0,5.459387260063351
5,10,3|0|2|5|0,3.211036668265738,7.655275487440693,9.011051873981472,1.0,4.566813054806517
5,10,3|0|3|0|4,2.0953189116946884,6.457913741829134,9.011051873981472,1.0,4.648457043847027
5,10,3|0|3|1|3,0.9321681018890047,4.431716714668109,9.011051873981472,1.0,5.5115032612023676
5,10,3|0|3|2|2,0.7498465450950498,4.131612122217772,9.011051873981472,1.0,5.62928629685875
5,10,3|0|3|3|1,1.3784552045174223,4.878003817296529,9.011051873981472,1.0,5.511503261202366
5,10,3|0|3|4|0,2.9878931169515273,7.3504879470859725,9.011051873981472,1.0,4.648457043847027
5,10,3|0|4|0|3,2.606144535460677,6.968739365595124,9.011051873981472,1.0,4.648457043847025
5,10,3|0|4|1|2,1.7306757981067769,5.282340412024896,9.011051873981472,1.0,5.4593872600633535
5,10,3|0|4|2|1,1.9538193494209857,5.505483963339105,9.011051873981472,1.0,5.459387260063353
5,10,3|0|4|3|0,3.275575189403307,7.638170019537753,9.011051873981472,1.0,4.648457043847026
5,10,3|0|5|0|2,3.62779578299266,8.072034602167616,9.011051873981472,1.0,4.5668130548065164
5,10,3|0|5|1|1,3.1577921537469233,6.9088837923619355,9.011051873981472,1.0,5.25996023536646
5,10,3|0|5|2|0,4.074082885621078,8.518321704796035,9.011051873981472,1.0,4.566813054806515
5,10,3|0|6|0|1,5.2372336954267595,9.899933118011543,9.011051873981472,1.0,4.348352451396689
5,10,3|0|6|1|0,5.460377246740968,10.123076669325753,9.011051873981472,1.0,4.348352451396687
5,10,3|0|7|0|0,7.6939694682480635,13.281572969796397,9.011051873981472,1.0,3.423448372433139
5,10,3|1|0|0|6,3.0885706847049725,7.751270107289756,9.011051873981472,1.0,4.348352451396689
5,10,3|1|0|1|5,1.519954766791125,5.271046405406137,9.011051873981472,1.0,5.25996023536646
5,10,3|1|0|2|4,0.8268075862311761,4.378472200149298,9.011051873981472,1.0,5.45938726006335
5,10,3|1|0|3|3,0.7622690650936086,4.261817677872712,9.011051873981472,1.0,5.511503261202368
5,10,3|1|0|4|2,1.2730946888595973,4.824759302777718,9.011051873981472,1.0,5.459387260063352
5,10,3|1|0|5|1,2.412528972047964,6.163620610662976,9.011051873981472,1.0,5.25996023536646
5,10,3|1|0|6|0,4.427431992590229,9.090131415175014,9.011051873981472,1.0,4.348352451396687
5,10,3|1|1|0|5,1.8076368392429085,5.558728477857918,9.011051873981472,1.0,5.259960235366463
5,10,3|1|1|1|4,0.42134247812301595,3.279859911481189,9.011051873981472,1.0,6.152534440623299
5,10,3|1|1|2|3,-0.04866115112271885,2.6399572454400553,9.011051873981472,1.0,6.3224334774186985
5,10,3|1|1|3|2,0.17448240019148997,2.8631007967542654,9.011051873981472,1.0,6.322433477418697
5,10,3|1|1|4|1,1.090773132065646,3.9492905654238175,9.011051873981472,1.0,6.152534440623301
5,10,3|1|1|5|0,2.923354595813956,6.674446234428967,9.011051873981472,1.0,5.259960235366462
5,10,3|1|2|0|4,1.4021717311347395,4.95383634505286,9.011051873981472,1.0,5.459387260063352
5,10,3|1|2|1|3,0.23902092132906105,2.927639317891836,9.011051873981472,1.0,6.322433477418697
5,10,3|1|2|2|2,0.056699364535106156,2.6275347254414982,9.011051873981472,1.0,6.440216513075081
5,10,3|1|2|3|1,0.6853080239574822,3.3739264205202555,9.011051873981472,1.0,6.3224334774186985
5,10,3|1|2|4|0,2.2947459363915783,5.846410550309699,9.011051873981472,1.0,5.459387260063352
5,10,3|1|3|0|3,1.6253152824489483,5.124863895228055,9.011051873981472,1.0,5.511503261202366
5,10,3|1|3|1|2,0.7498465450950533,3.4384649416578266,9.011051873981472,1.0,6.3224334774186985
5,10,3|1|3|2|1,0.9729900964092622,3.6616084929720363,9.011051873981472,1.0,6.3224334774186985
5,10,3|1|3|3|0,2.2947459363915783,5.794294549170684,9.011051873981472,1.0,5.511503261202367
5,10,3|1|4|0|2,2.4238229786667205,5.975487592584841,9.011051873981472,1.0,5.459387260063352
5,10,3|1|4|1|1,1.9538193494209857,4.81233678277916,9.011051873981472,1.0,6.152534440623298
5,10,3|1|4|2|0,2.870110081295138,6.42177469521326,9.011051873981472,1.0,5.45938726006335
5,10,3|1|5|0|1,3.8509393343068705,7.602030972921881,9.011051873981472,1.0,5.259960235366462
5,10,3|1|5|1|0,4.074082885621079,7.825174524236091,9.011051873981472,1.0,5.259960235366461
5,10,3|1|6|0|0,6.1535244273009155,10.816223849885699,9.011051873981472,1.0,4.348352451396689
5,10,3|2|0|0|5,2.9062491279110176,7.350487947085973,9.011051873981472,1.0,4.5668130548065164
5,10,3|2|0|1|4,1.5199547667911233,5.071619380709244,9.011051873981472,1.0,5.459387260063352
5,10,3|2|0|2|3,1.0499511375453885,4.43171671466811,9.011051873981472,1.0,5.6292862968587505
5,10,3|2|0|3|2,1.2730946888595973,4.65486026598232,9.011051873981472,1.0,5.62928629685875
5,10,3|2|0|4|1,2.1893854207337533,5.741050034651872,9.011051873981472,1.0,5.4593872600633535
5,10,3|2|0|5|0,4.021966884482065,8.466205703657021,9.011051873981472,1.0,4.5668130548065164
5,10,3|2|1|0|4,1.8076368392429032,5.359301453161025,9.011051873981472,1.0,5.459387260063351
5,10,3|2|1|1|3,0.6444860294372248,3.3331044260000007,9.011051873981472,1.0,6.322433477418697
5,10,3|2|1|2|2,0.4621644726432699,3.032999833549663,9.011051873981472,1.0,6.440216513075079
5,10,3|2|1|3|1,1.090773132065646,3.77939152862842,9.011051873981472,1.0,6.3224334774186985
5,10,3|2|1|4|0,2.700211044499742,6.251875658417863,9.011051873981472,1.0,5.459387260063351
5,10,3|2|2|0|3,1.6253152824489518,5.007080859571672,9.011051873981472,1.0,5.629286296858752
5,10,3|2|2|1|2,0.7498465450950498,3.3206819060014436,9.011051873981472,1.0,6.440216513075079
5,10,3|2|2|2|1,0.9729900964092586,3.543825457315653,9.011051873981472,1.0,6.440216513075078
5,10,3|2|2|3|0,2.2947459363915783,5.676511513514301,9.011051873981472,1.0,5.62928629685875
5,10,3|2|3|0|2,2.1361409062149406,5.517906483337662,9.011051873981472,1.0,5.6292862968587505
5,10,3|2|3|1|1,1.6661372769692058,4.354755673531981,9.011051873981472,1.0,6.322433477418697
5,10,3|2|3|2|0,2.5824280088433618,5.964193585966082,9.011051873981472,1.0,5.629286296858752
5,10,3|2|4|0|1,3.3401137105408765,6.891778324458996,9.011051873981472,1.0,5.459387260063353
5,10,3|2|4|1|0,3.5632572618550853,7.114921875773206,9.011051873981472,1.0,5.459387260063352
5,10,3|2|5|0|0,5.460377246740968,9.904616065915926,9.011051873981472,1.0,4.566813054806515
5,10,3|3|0|0|4,3.3117142360191796,7.6743090661536275,9.011051873981472,1.0,4.648457043847024
5,10,3|3|0|1|3,2.148563426213496,5.648112038992603,9.011051873981472,1.0,5.511503261202365
5,10,3|3|0|2|2,1.9662418694195445,5.348007446542265,9.011051873981472,1.0,5.629286296858751
5,10,3|3|0|3|1,2.594850528841917,6.094399141621023,9.011051873981472,1.0,5.511503261202367
5,10,3|3|0|4|0,4.204288441276018,8.566883271410466,9.011051873981472,1.0,4.648457043847024
5,10,3|3|1|0|3,2.4362454986652793,5.935794111444384,9.011051873981472,1.0,5.5115032612023676
5,10,3|3|1|1|2,1.5607767613113808,4.249395157874156,9.011051873981472,1.0,6.322433477418697
5,10,3|3|1|2|1,1.7839203126255896,4.472538709188365,9.011051873981472,1.0,6.322433477418697
5,10,3|3|1|3|0,3.1056761526079057,6.605224765387013,9.011051873981472,1.0,5.511503261202365
5,10,3|3|2|0|2,2.5416060143231043,5.923371591445827,9.011051873981472,1.0,5.62928629685875
5,10,3|3|2|1|1,2.0716023850773695,4.760220781640147,9.011051873981472,1.0,6.322433477418695
5,10,3|3|2|2|0,2.9878931169515255,6.369658694074246,9.011051873981472,1.0,5.629286296858751
5,10,3|3|3|0|1,3.4578967461972603,6.957445358976365,9.011051873981472,1.0,5.5115032612023676
5,10,3|3|3|1|0,3.681040297511469,7.180588910290575,9.011051873981472,1.0,5.511503261202367
5,10,3|3|4|0|0,5.355016731083142,9.71761156121759,9.011051873981472,1.0,4.648457043847024
5,10,3|4|0|0|3,4.228004967893336,8.590599798027782,9.011051873981472,1.0,4.648457043847026
5,10,3|4|0|1|2,3.3525362305394317,6.904200844457554,9.011051873981472,1.0,5.45938726006335
5,10,3|4|0|2|1,3.575679781853644,7.127344395771764,9.011051873981472,1.0,5.459387260063353
5,10,3|4|0|3|0,4.897435621835966,9.260030451970412,9.011051873981472,1.0,4.648457043847026
5,10,3|4|1|0|2,3.640218302991215,7.191882916909335,9.011051873981472,1.0,5.459387260063353
5,10,3|4|1|1|1,3.1702146737454804,6.028732107103654,9.011051873981472,1.0,6.152534440623299
5,10,3|4|1|2|0,4.086505405619633,7.638170019537754,9.011051873981472,1.0,5.459387260063351
5,10,3|4|2|0|1,4.151043926757204,7.702708540675325,9.011051873981472,1.0,5.459387260063351
5,10,3|4|2|1|0,4.374187478071413,7.925852091989535,9.011051873981472,1.0,5.45938726006335
5,10,3|4|3|0|0,5.760481839191305,10.123076669325753,9.011051873981472,1.0,4.648457043847024
5,10,3|5|0|0|2,5.655121323533482,10.099360142708438,9.011051873981472,1.0,4.5668130548065164
5,10,3|5|0|1|1,5.1851176942877455,8.936209332902758,9.011051873981472,1.0,5.25996023536646
5,10,3|5|0|2|0,6.1014084261619,10.545647245336857,9.011051873981472,1.0,4.566813054806515
5,10,3|5|1|0|1,5.472799766739525,9.22389140535454,9.011051873981472,1.0,5.259960235366458
5,10,3|5|1|1|0,5.695943318053738,9.447034956668748,9.011051873981472,1.0,5.259960235366462
5,10,3|5|2|0|0,6.676772571065463,11.121011390240419,9.011051873981472,1.0,4.5668130548065164
